"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENSEMBL","Symbol"
"Dapma7bEVm001109",43.2306817153648,-0.966714191003343,0.27799016283774,-3.47751222969571,0.000506089962784516,0.027382300165328,"ENSG00000136960","ENPP2"
"Dapma7bEVm001128",182.377370901861,-0.679456005614606,0.172498351611889,-3.93891303462043,8.18515898208747e-05,0.00981287466266556,"ENSG00000181045","SLC26A11"
"Dapma7bEVm001168",116.550142298647,0.791411375741057,0.243520467643724,3.24987621532869,0.00115455251593125,0.0448459876538562,"ENSG00000118496","FBXO30"
"Dapma7bEVm001176",269.172673283575,0.434131386120612,0.112915186287285,3.84475640872672,0.000120672249037439,0.0117958173984827,"ENSG00000135722","FBXL8"
"Dapma7bEVm001227",40.0121410496831,-1.58426341473537,0.393905414775359,-4.02193865661598,5.772109220094e-05,0.00771389159364989,"ENSG00000052802","MSMO1"
"Dapma7bEVm001244",618.446399947122,-1.60813913074953,0.475585552917507,-3.38138768279294,0.000721207102599304,0.034687574295617,"ENSG00000141086","CTRL"
"Dapma7bEVm001252",119.747752209251,-1.30874976960389,0.404926107205449,-3.23207060823041,0.00122896684757193,0.0462890509093421,NA,""
"Dapma7bEVm001255",426.385145109478,-1.51250768648552,0.41990247072981,-3.60204521744469,0.00031572342879401,0.0194884887773522,"ENSG00000010438","PRSS3"
"Dapma7bEVm001266",100.571549195932,-1.50786177133568,0.35611914933165,-4.23414964953604,2.29418140048122e-05,0.00462388823230276,NA,""
"Dapma7bEVm001287",144.857168084235,-1.42828598613238,0.430661505364485,-3.31649327451166,0.000911547813853365,0.0390904266344252,"ENSG00000122852","SFTPA1"
"Dapma7bEVm001463",35.2535057109851,-1.00657217263478,0.280402908846365,-3.58973513069469,0.000331014134440598,0.0201611042503311,"ENSG00000021461","CYP3A43"
"Dapma7bEVm001468",115.858247876766,-1.27401474389756,0.3328417419154,-3.82768920918996,0.000129351941897202,0.012172014389679,"ENSG00000138079","SLC3A1"
"Dapma7bEVm001479",440.599293039623,1.26475927916225,0.252277336678614,5.01336860382935,5.34852958064391e-07,0.000437108738376495,"ENSG00000073067","CYP2W1"
"Dapma7bEVm001510",550.778074241453,0.36689811677277,0.0774492220761308,4.73727310536596,2.16613163686076e-06,0.000876964764158483,"ENSG00000092068","SLC7A8"
"Dapma7bEVm001511",612.570274354229,-1.28127232693844,0.284566055262865,-4.5025480138693,6.71435794507057e-06,0.00200949770778022,"ENSG00000174876","AMY1B"
"Dapma7bEVm001537",396.870297428647,-1.66746594300316,0.416060888710562,-4.00774499177489,6.13012580409026e-05,0.00803630301840976,NA,""
"Dapma7bEVm001551",579.608554433233,-0.40411744931663,0.12225047657973,-3.30565132032898,0.000947559233450489,0.0397657099037987,"ENSG00000115361","ACADL"
"Dapma7bEVm001555",56.3943488053045,-1.26333741551355,0.310943286258808,-4.06291909599884,4.84628300539701e-05,0.00697266743552842,NA,""
"Dapma7bEVm001634",66.6260471637299,-2.15432546290887,0.459246539348497,-4.69099988421267,2.7187312515266e-06,0.000995808140835537,NA,""
"Dapma7bEVm001640",23.7604278789795,-1.3557341089258,0.399979006369494,-3.38951316778209,0.000700168460827973,0.0340558970434525,NA,""
"Dapma7bEVm001659",8910.15780872885,-0.508235022910002,0.116577557804554,-4.35963003927457,1.30282515515072e-05,0.00314620846678064,NA,""
"Dapma7bEVm001662",37.400302642093,-1.58225346957196,0.476896614722073,-3.31781233233133,0.000907254190419649,0.0390904266344252,NA,""
"Dapma7bEVm001696",261.615866144138,0.38427192355516,0.111041291332223,3.46062189069345,0.000538929190011707,0.028532155001966,"ENSG00000140323","DISP2"
"Dapma7bEVm001752",183.849354864238,-1.07776474631216,0.239369422063814,-4.50251639085647,6.71535739614167e-06,0.00200949770778022,"ENSG00000006747","SCIN"
"Dapma7bEVm001799",383.821263345584,0.535688559432986,0.129066837490292,4.1504740477838,3.31787388253369e-05,0.00531052720849723,"ENSG00000132300","PTCD3"
"Dapma7bEVm001803",54.9778058896039,-1.31050003029855,0.368073715243052,-3.56042818605826,0.000370250561015822,0.022158691184273,"ENSG00000196517","SLC6A9"
"Dapma7bEVm001825",28.7717138785179,-1.78171285751415,0.400502366112072,-4.4486949598085,8.63936093159555e-06,0.00242695516782475,"ENSG00000130768","SMPDL3B"
"Dapma7bEVm001863",45.6646217548182,-1.5272791741438,0.454341740486574,-3.36152071898165,0.000775145409699494,0.0359780810866612,"ENSG00000064886","CHI3L2"
"Dapma7bEVm001866",29.9271293175805,-1.14863105359391,0.229699727840864,-5.0005764673334,5.71591521305986e-07,0.000437108738376495,"ENSG00000134955","SLC37A2"
"Dapma7bEVm001869",109.637425009953,-0.679705930095159,0.184220314224944,-3.68963614547525,0.000224575019319917,0.0164429528773333,"ENSG00000112494","UNC93A"
"Dapma7bEVm001898",1135.23396850953,-0.331961667884229,0.0995885074190594,-3.33333309723545,0.000858121394651561,0.0377032457810113,"ENSG00000010256","UQCRC1"
"Dapma7bEVm001964",402.591984844998,-2.12686531336409,0.384601339268893,-5.53005176062868,3.20136312220475e-08,5.88134759998122e-05,"ENSG00000088002","SULT2B1"
"Dapma7bEVm001975",149.214840838051,1.02107426242948,0.288733235715995,3.53639323819941,0.000405630414352962,0.0231680608031889,"ENSG00000131482","G6PC1"
"Dapma7bEVm001979",5428.77408622912,-0.259060787380078,0.0801377410504361,-3.2326939090663,0.00122628879319481,0.0462890509093421,"ENSG00000075415","SLC25A3"
"Dapma7bEVm002031",167.584965686154,-1.74385593771707,0.360803380849487,-4.83325830709036,1.34316323872998e-06,0.000720704845449906,NA,""
"Dapma7bEVm002036",101.007306621619,-1.42653344372247,0.322294013064607,-4.42618660569568,9.59135604472197e-06,0.00258872580305094,NA,""
"Dapma7bEVm002044",38.5299762065626,-1.35271431654835,0.406161867077818,-3.33048084075599,0.000866961296325094,0.0377649438098573,NA,""
"Dapma7bEVm002061",105.805203679735,-2.17848765247803,0.554680932719259,-3.92746085898112,8.58473863590901e-05,0.0100000102270313,"ENSG00000189058","APOD"
"Dapma7bEVm002065",83.5025069483524,-1.43287558495734,0.317592323393068,-4.51168205090378,6.43155477120118e-06,0.00200949770778022,NA,""
"Dapma7bEVm002128",631.095739724841,0.352551655371404,0.108593928562622,3.24651350253069,0.00116827906072111,0.0450362210740462,"ENSG00000096968","JAK2"
"Dapma7bEVm002157",39.1665038685939,0.900229921800921,0.233702058050324,3.85204105308765,0.000117137378463345,0.0117958173984827,NA,""
"Dapma7bEVm002198",540.857301379874,0.369799301474503,0.098536347668937,3.75292275614839,0.000174784724948437,0.0143209032078288,"ENSG00000160179","ABCG1"
"Dapma7bEVm002227",212.761156022005,-1.66313571709024,0.395038063104233,-4.2100644783979,2.55297817071285e-05,0.00486705798461688,"ENSG00000102010","BMX"
"Dapma7bEVm002266",163.929430588763,0.429371406351088,0.128539904392891,3.34037440263442,0.000836655143943288,0.0372704144219397,"ENSG00000103111","MON1B"
"Dapma7bEVm002280",130.952622433795,0.538664906715477,0.147279901426739,3.65742305295758,0.000254763704359279,0.0177112241944721,NA,""
"Dapma7bEVm002281",217.705712093241,-0.55480493310445,0.167403556599618,-3.31417649883859,0.000919134689594725,0.0391699349915523,"ENSG00000005187","ACSM3"
"Dapma7bEVm002319",940.590837029569,-0.21145912432965,0.0648293760913828,-3.26177941357294,0.00110715260509887,0.0436674945821948,"ENSG00000138029","HADHB"
"Dapma7bEVm002322",53.7079406939999,-1.25571333981221,0.391942486057499,-3.20382041876418,0.00135617038778456,0.0489714154733731,NA,""
"Dapma7bEVm002342",122.590681625543,-1.47708993192537,0.40224493257927,-3.67211569939239,0.00024055072526489,0.0173328811300858,NA,""
"Dapma7bEVm002352",52.2855498261773,-1.44007186914722,0.421107595460274,-3.41972428109071,0.000626846352294062,0.0317733751089947,NA,""
"Dapma7bEVm002397",693.257359000163,-0.313141647792419,0.0935614530390247,-3.34690877087819,0.000817180989436754,0.0367597918941076,"ENSG00000130414","NDUFA10"
"Dapma7bEVm002404",162.597323041597,-1.07334092129611,0.308207885007185,-3.48252258786659,0.00049671331454346,0.0270802222191539,NA,""
"Dapma7bEVm002412",24.4224618424864,-1.62989427911144,0.492276456856263,-3.31093282323543,0.000929855280109704,0.0393145381636577,NA,""
"Dapma7bEVm002440",314.8651099709,-1.49318193003284,0.377466032401057,-3.95580476615268,7.6277436834234e-05,0.00942415970387952,NA,""
"Dapma7bEVm002450",47.2616519522151,-1.56998676346385,0.443902168581787,-3.53678552298981,0.000405028436979617,0.0231680608031889,NA,""
"Dapma7bEVm002471",53.6043204099668,-1.49948378764577,0.455734423994893,-3.29025789735508,0.00100095596161653,0.0410064250346773,NA,""
"Dapma7bEVm002481",12.3456656325081,-2.18822447077895,0.420497538844296,-5.20389364654335,1.95155721044499e-07,0.000206639884629041,NA,""
"Dapma7bEVm002491",52.5165569957912,-1.62993805127484,0.506188633413919,-3.22002104291032,0.00128181187337032,0.0473033255682103,NA,""
"Dapma7bEVm002503",324.09012707534,-0.370574594747016,0.115490033904049,-3.20871491868203,0.00133329619970634,0.0484243329523951,"ENSG00000115286","NDUFS7"
"Dapma7bEVm002524",37.2943728118244,-2.53014023882999,0.510060775040141,-4.96046816897629,7.0323484665053e-07,0.000509475140218134,"ENSG00000104938","CLEC4M"
"Dapma7bEVm002550",320.723600011795,0.322759812653877,0.0995419531968515,3.24245006540706,0.00118506713306735,0.0453892818076225,NA,""
"Dapma7bEVm002566",173.565168964765,0.458140739901045,0.124526564319869,3.67906030655619,0.000234094912740477,0.0169595603888035,"ENSG00000140521","POLG"
"Dapma7bEVm002637",179.967019892851,-1.19906610203103,0.35148552594093,-3.41142383835329,0.000646245523078866,0.032261618975694,"ENSG00000174876","AMY1B"
"Dapma7bEVm002676",42.0992334293702,-1.85337832671,0.328976796444044,-5.63376610977863,1.76316109295588e-08,4.04498540742294e-05,"ENSG00000131183","SLC34A1"
"Dapma7bEVm002744",390.307411937497,-1.10818992504394,0.291966883907781,-3.79560144017556,0.00014728595548285,0.012750887907053,"ENSG00000117151","CTBS"
"Dapma7bEVm002746",114.651030414161,-1.72385434298007,0.417832109535956,-4.12571055128957,3.69591870360825e-05,0.00559058472034809,NA,""
"Dapma7bEVm002753",232.099617532697,0.506304861410368,0.135452160925858,3.73788692590517,0.000185573367531742,0.0147654185206614,"ENSG00000182544","MFSD5"
"Dapma7bEVm002778",266.822743561128,-0.945409431961987,0.260675975359258,-3.62676088833674,0.000286998833526498,0.0187336927496928,"ENSG00000080618","CPB2"
"Dapma7bEVm002791",166.307694004161,0.412839725836036,0.116680702889311,3.53820053884725,0.000402863963462505,0.0231680608031889,NA,""
"Dapma7bEVm002801",58.1727050041792,-1.25254494617035,0.308580922157068,-4.05904855496155,4.92730683200869e-05,0.00699220397346388,NA,""
"Dapma7bEVm002802",166.32421846631,-0.404383968912788,0.105993398855978,-3.81518069311332,0.000136083319132093,0.0122430515545964,"ENSG00000148719","DNAJB12"
"Dapma7bEVm002849",42.0027858616056,0.760282015003568,0.205259550586094,3.70400311621396,0.000212223648660205,0.0161395498552913,NA,""
"Dapma7bEVm002867",325.620695788291,-0.528141135795113,0.162105014031448,-3.25801850701949,0.0011219308922222,0.0439982300040984,NA,""
"Dapma7bEVm002889",250.138354373313,-1.43030175541171,0.403040540349538,-3.54877887512575,0.000387021936894477,0.0227664827408225,"ENSG00000188886","ASTL"
"Dapma7bEVm002911",36.4154829571533,0.62896168421854,0.194710917353043,3.23023327489198,0.00123689253507589,0.0462890509093421,NA,""
"Dapma7bEVm002938",83.4940337671686,-1.73698863116246,0.4433570559975,-3.91780982768944,8.93571564057284e-05,0.0100000102270313,"ENSG00000182853","VMO1"
"Dapma7bEVm003111",91.4971308277232,-1.20853774280291,0.340290018416114,-3.55149336565341,0.000383051649288143,0.0227438756448463,"ENSG00000164976","MYORG"
"Dapma7bEVm003181",76.4929409860938,-1.33224652486136,0.388911877429824,-3.42557428090314,0.000613501152111172,0.0313934697353542,"ENSG00000100652","SLC10A1"
"Dapma7bEVm003223",19.4226774846287,-1.31413928165889,0.410645097523981,-3.20018256538943,0.00137340562608338,0.0491037102416563,NA,""
"Dapma7bEVm003235",372.071802513191,0.531072327233893,0.15935182798569,3.33270307562197,0.000860066776261354,0.0377032457810113,NA,""
"Dapma7bEVm003239",15.0497238743277,-1.93767183766601,0.545797217450192,-3.55016803991464,0.000384985326934195,0.0227438756448463,NA,""
"Dapma7bEVm003429",52.0934004974929,0.644941872902859,0.191718565669503,3.36400322342621,0.000768206459859962,0.035967217414872,NA,""
"Dapma7bEVm003609",65.6326002656546,0.837575249019641,0.261674440213059,3.20082942887993,0.00137032625687516,0.0491037102416563,"ENSG00000124275","MTRR"
"Dapma7bEVm003614",43.0306410657881,0.759014629627639,0.198816447926221,3.81766517581735,0.000134720589353298,0.0122430515545964,"ENSG00000100697","DICER1"
"Dapma7bEVm003701",141.65511841138,0.544388359067751,0.162879889009006,3.34226872562303,0.000830965702598337,0.0371371522606042,"ENSG00000112273","HDGFL1"
"Dapma7bEVm003714",66.7427912431691,0.752166455863789,0.21352802956382,3.52256543274558,0.000427391525115519,0.0239148144033135,"ENSG00000064763","FAR2"
"Dapma7bEVm003746",1350.47450306336,-0.280473931895109,0.072417876094738,-3.87299306497459,0.000107506887942758,0.011296429866657,"ENSG00000167792","NDUFV1"
"Dapma7bEVm003795",84.0096135835787,-1.56783964612968,0.391686611018307,-4.00279101206348,6.25995956191443e-05,0.00812908899714643,NA,""
"Dapma7bEVm003800",320.105744271052,-1.41647418568919,0.341716907266483,-4.14516857541547,3.39563807786912e-05,0.00531147251612142,NA,""
"Dapma7bEVm003864",31.8349670223933,-0.980636040208851,0.301866336870168,-3.24857700390296,0.00115983811149821,0.0448459876538562,"ENSG00000085365","SCAMP1"
"Dapma7bEVm003958",14.7111506620445,-1.44249810717777,0.320102535855761,-4.50636263571421,6.59483437977325e-06,0.00200949770778022,NA,""
"Dapma7bEVm004079",87.151617250583,0.678980439627661,0.177948046480527,3.81561052822213,0.000135846630884308,0.0122430515545964,NA,""
"Dapma7bEVm004154",211.394694613031,0.44757077191043,0.12254881478883,3.6521836027681,0.000260019865534418,0.017985796226539,"ENSG00000008382","MPND"
"Dapma7bEVm004180",229.616437251965,-0.412549119672264,0.121208727822212,-3.40362552338135,0.000664978515496132,0.0328640040918728,"ENSG00000177628","GBA1"
"Dapma7bEVm004192",170.764910191451,-1.94368579286848,0.441424581513508,-4.40321149810955,1.06660092749532e-05,0.00271884477166169,"ENSG00000183044","ABAT"
"Dapma7bEVm004245",132.436440485201,0.410343889160944,0.111825564426965,3.66949982558726,0.000243025503676467,0.0173328811300858,"ENSG00000155893","PXYLP1"
"Dapma7bEVm004274",957.110369027062,-1.29918621515942,0.275975060776267,-4.70762181011953,2.50623521290156e-06,0.000958286880710832,NA,""
"Dapma7bEVm004276",23.2779048433804,-1.58684478185327,0.48218036032159,-3.29097763499726,0.000998398505710404,0.0410064250346773,"ENSG00000115361","ACADL"
"Dapma7bEVm004293",544.93971248614,-0.314775357585968,0.0950822204401496,-3.310559599143,0.000931096218042311,0.0393145381636577,"ENSG00000139180","NDUFA9"
"Dapma7bEVm004299",174.131763489488,-1.90584416298604,0.46039125533102,-4.13961851125028,3.47883848218346e-05,0.00538047322553431,NA,""
"Dapma7bEVm004307",717.561152912229,-0.266510490779393,0.0809977002222875,-3.29034639314437,0.00100064118135964,0.0410064250346773,"ENSG00000163541","SUCLG1"
"Dapma7bEVm004350",41.40616853133,-0.619035631832415,0.1920559617368,-3.22320445683828,0.00126765036345971,0.047106299395697,"ENSG00000139684","ESD"
"Dapma7bEVm004474",98.264585292901,-0.773425754509984,0.236355090217783,-3.27230420041866,0.00106674731915902,0.0429350200240463,"ENSG00000145879","SPINK7"
"Dapma7bEVm004486",25.6844189406986,-2.0438661577368,0.513267372894949,-3.98206912356209,6.83179028932687e-05,0.0086274856268426,NA,""
"Dapma7bEVm004493",126.897178221828,-1.10933454512764,0.335032193953009,-3.31112819946861,0.000929206282184879,0.0393145381636577,NA,""
"Dapma7bEVm004494",853.637816282658,-0.600174687806717,0.1566815800435,-3.83053762695071,0.000127863578047458,0.012172014389679,"ENSG00000176340","COX8A"
"Dapma7bEVm004504",140.623114476712,0.450998407488463,0.131898302934865,3.41928893286199,0.000627850201935819,0.0317733751089947,"ENSG00000167716","WDR81"
"Dapma7bEVm004562",74.7013798720251,0.478362755427381,0.149747858043626,3.19445474330606,0.00140095248770797,0.0497013169930417,"ENSG00000197121","PGAP1"
"Dapma7bEVm004566",152.311231638419,0.416215903001718,0.116063729534107,3.58609795387805,0.000335662918508416,0.0203541853447945,"ENSG00000011258","MBTD1"
"Dapma7bEVm004632",66.611549216615,-1.07655549048477,0.277492640497983,-3.87958213433267,0.000104636065256434,0.0111652359554637,NA,""
"Dapma7bEVm004667",175.719198887322,-0.498106570782623,0.140483293892025,-3.5456640927388,0.000391625072711721,0.0228420301943934,"ENSG00000166224","SGPL1"
"Dapma7bEVm004717",18.1248171219354,-1.22969282727082,0.372782636057277,-3.29868590521442,0.000971385351598475,0.0405185435295546,NA,""
"Dapma7bEVm004872",379.255749081789,-0.482621832002061,0.129267467143985,-3.73351348692005,0.000188827077545236,0.0148525984137724,"ENSG00000118939","UCHL3"
"Dapma7bEVm004874",95.9703735872492,-0.778324121596648,0.214220022691293,-3.63329305924998,0.00027982688771076,0.0186078121224087,"ENSG00000111405","ENDOU"
"Dapma7bEVm004928",49.6963159713746,-0.79542193586571,0.219265882445457,-3.6276593831855,0.000286002224419553,0.0187336927496928,"ENSG00000099984","GSTT2"
"Dapma7bEVm004935",26.2645746717715,-1.61583233277825,0.423023222140737,-3.81972489500984,0.000133600598969114,0.0122430515545964,NA,""
"Dapma7bEVm004947",1167.69249623982,-0.613951691141645,0.111252422536034,-5.51854671697408,3.41814608062839e-08,5.88134759998122e-05,NA,""
"Dapma7bEVm004994",337.010992636186,0.449682475576622,0.138236861759019,3.25298527364235,0.00114199415409244,0.0446578111678478,"ENSG00000171587","DSCAM"
"Dapma7bEVm005013",145.439421409112,0.432668937225646,0.128559107778449,3.36552535796439,0.00076398044596155,0.0358914363094223,"ENSG00000185722","ANKFY1"
"Dapma7bEVm005140",65.5423862405826,0.674089376363111,0.178918506671864,3.76757770284429,0.000164839241279666,0.0138166878701812,"ENSG00000135312","HTR1B"
"Dapma7bEVm005155",207.307733534578,0.36002105530485,0.107820989600895,3.33906279878793,0.00084061558416758,0.0373260436002153,"ENSG00000187676","B3GLCT"
"Dapma7bEVm005157",34.6437473771748,-1.60669495192003,0.4708667502136,-3.41220727773023,0.000644390940023963,0.032261618975694,"ENSG00000073060","SCARB1"
"Dapma7bEVm005210",93.2287398530762,-1.04298079164775,0.284901565603829,-3.6608461221939,0.000251383708122148,0.0176711347504174,NA,""
"Dapma7bEVm005280",30.7495944091471,-2.33724095823956,0.672470946185436,-3.47560139437617,0.000509709269403838,0.0274068284896243,"ENSG00000145861","C1QTNF2"
"Dapma7bEVm005341",36.997975720308,-0.940391157545892,0.238766959509863,-3.93853135909723,8.19818805816593e-05,0.00981287466266556,"ENSG00000188886","ASTL"
"Dapma7bEVm005495",131.684293066461,0.579021799583078,0.17466962887316,3.3149540839956,0.00091658178816437,0.0391699349915523,NA,""
"Dapma7bEVm005551",75.0737039966659,-1.31428536819422,0.361282321130646,-3.63783471076337,0.000274939769725008,0.0184901170566859,"ENSG00000109181","UGT2B10"
"Dapma7bEVm005659",78.8519215809984,0.44483082880584,0.128733561904566,3.45543789999074,0.000549399734031699,0.0288644554921616,"ENSG00000140398","NEIL1"
"Dapma7bEVm005775",316.90782115183,-1.18337929494014,0.306907279266154,-3.8558202261273,0.000115342231853088,0.0117958173984827,"ENSG00000254858","MPV17L2"
"Dapma7bEVm005887",252.972805827432,0.445514438230195,0.121763146898282,3.6588610723273,0.00025333862137433,0.0177015539249627,"ENSG00000163378","EOGT"
"Dapma7bEVm005895",17.9872712523871,-1.777960413908,0.466515887797895,-3.8111465448702,0.000138323731412264,0.0122687718094308,"ENSG00000073060","SCARB1"
"Dapma7bEVm005906",274.128957960647,0.402073057078441,0.117869917025488,3.41115924423275,0.000646872999439996,0.032261618975694,"ENSG00000119686","FLVCR2"
"Dapma7bEVm006006",95.0104301820295,-1.33918585789391,0.355633168623732,-3.76563823637833,0.000166124180107646,0.0138166878701812,NA,""
