163_0973508	163.0973508	HMDB0062666
164_9257622	164.9257622	
164_9334015	164.9334015	
164_9619981	164.9619981	
165_0735013	165.0735013	
166_050401	166.050401	HMDB0001545;HMDB0001921;HMDB0004290;HMDB0034887;HMDB0034889;HMDB0060374;HMDB0240370
166_060615	166.060615	HMDB0003464
166_9808823	166.9808823	
167_0194777	167.0194777	
167_0422123	167.0422123	
168_0263798	168.0263798	
168_0272015	168.0272015	HMDB0000148;HMDB0002393;HMDB0002931;HMDB0003011;HMDB0003339;HMDB0006556;HMDB0033550;HMDB0060475;HMDB0062183
168_0415355	168.0415355	
168_0425229	168.0425229	HMDB0000172;HMDB0000557;HMDB0000687;HMDB0001645;HMDB0001901;HMDB0003640;HMDB0005785;HMDB0013773;HMDB0029168;HMDB0030204;HMDB0031658;HMDB0032356;HMDB0033923;HMDB0036382;HMDB0039499;HMDB0040009;HMDB0040011;HMDB0060244;HMDB0060650;HMDB0061716;HMDB0240479
168_0762481	168.0762481	
168_9125418	168.9125418	
170_0410149	170.0410149	
170_0424271	170.0424271	
170_043364	170.043364	
170_8827219	170.8827219	
171_0053863	171.0053863	
172_0216882	172.0216882	
173_0295455	173.0295455	
173_0557573	173.0557573	
173_1022383	173.1022383	
173_1042504	173.1042504	HMDB0000517;HMDB0003416
174_1003933	174.1003933	
174_1066944	174.1066944	
174_992297	174.992297	HMDB0000301;HMDB0002730;HMDB0031338;HMDB0061680;HMDB0062562
175_0713654	175.0713654	
176_0084964	176.0084964	
176_0415837	176.0415837	
176_0429989	176.0429989	
176_9785278	176.9785278	HMDB0029719;HMDB0032571;HMDB0032922;HMDB0033130;HMDB0033159;HMDB0037731;HMDB0037762;HMDB0041281;HMDB0041502
178_05869	178.05869	
178_9403777	178.9403777	
178_9715553	178.9715553	
178_9770747	178.9770747	
180_0641465	180.0641465	HMDB0000339;HMDB0000678;HMDB0000927;HMDB0011757;HMDB0012154;HMDB0012175;HMDB0029230;HMDB0029409;HMDB0029412;HMDB0031345;HMDB0036384;HMDB0038593;HMDB0038625;HMDB0061678
181_1083399	181.1083399	HMDB0013305;HMDB0015654;HMDB0240571
182_0423796	182.0423796	
182_0576663	182.0576663	HMDB0014483
183_9917043	183.9917043	
185_0208532	185.0208532	
185_091996	185.091996	
187_071233	187.071233	HMDB0029862
187_107558	187.107558	
188_0039359	188.0039359	
188_007874	188.007874	
188_0429699	188.0429699	
188_0447585	188.0447585	HMDB0029873;HMDB0060362
189_0051295	189.0051295	HMDB0031853;HMDB0032939;HMDB0039787;HMDB0039788
189_0127765	189.0127765	
189_032635	189.032635	HMDB0005784;HMDB0014684;HMDB0030570;HMDB0032012;HMDB0032132;HMDB0032599;HMDB0032867;HMDB0034158;HMDB0036169;HMDB0036227;HMDB0037724;HMDB0037728;HMDB0039801;HMDB0039956;HMDB0040175;HMDB0040216;HMDB0040449;HMDB0041326;HMDB0041804;HMDB0059853;HMDB0059966;HMDB0125534;HMDB0125537;HMDB0126617;HMDB0131231;HMDB0131232;HMDB0131479;HMDB0135785
189_0399455	189.0399455	HMDB0000620;HMDB0000634;HMDB0000749;HMDB0002092;HMDB0012710;HMDB0013233;HMDB0033809;HMDB0059743;HMDB0059927;HMDB0060365;HMDB0240294
189_086839	189.086839	
190_0530873	190.0530873	
192_9558772	192.9558772	HMDB0040939
192_9870864	192.9870864	
193_9607492	193.9607492	
194_0480456	194.0480456	
196_9502767	196.9502767	HMDB0036807;HMDB0040199
196_9821441	196.9821441	
199_0181835	199.0181835	
199_0323887	199.0323887	HMDB0033582;HMDB0039109
199_0688084	199.0688084	
199_0711867	199.0711867	
199_0769064	199.0769064	HMDB0014738;HMDB0030646;HMDB0032948;HMDB0036460;HMDB0041608
201_1231283	201.1231283	
201_9928975	201.9928975	
202_0021688	202.0021688	
202_0234296	202.0234296	
202_0471853	202.0471853	
202_0820038	202.0820038	
202_1184032	202.1184032	
203_0200539	203.0200539	HMDB0031665;HMDB0032429;HMDB0034901;HMDB0040259
203_0281616	203.0281616	HMDB0032026
203_0552915	203.0552915	HMDB0000393;HMDB0000522;HMDB0002266;HMDB0013311;HMDB0029171;HMDB0031257;HMDB0036232;HMDB0040207;HMDB0041031
203_0658884	203.0658884	HMDB0014989;HMDB0032329
203_0811122	203.0811122	
203_1023136	203.1023136	
204_0031298	204.0031298	
204_0250246	204.0250246	
204_0290567	204.0290567	
204_9870578	204.9870578	HMDB0001460
205_0162517	205.0162517	
205_0526467	205.0526467	
205_9822768	205.9822768	
206_0234822	206.0234822	HMDB0000216;HMDB0000239;HMDB0001537;HMDB0004817;HMDB0012289;HMDB0035178
206_0445576	206.0445576	
207_0682414	207.0682414	
207_9884641	207.9884641	
208_0190612	208.0190612	
208_071698	208.071698	
208_1000217	208.1000217	
208_1177686	208.1177686	
208_9521733	208.9521733	
210_0245447	210.0245447	HMDB0015576
210_0346455	210.0346455	
211_0000492	211.0000492	
211_986484	211.986484	
212_0194811	212.0194811	
212_0428779	212.0428779	
212_9854571	212.9854571	
213_0479555	213.0479555	HMDB0033187
213_0843457	213.0843457	
213_0924977	213.0924977	HMDB0012111;HMDB0029553;HMDB0032709;HMDB0034437;HMDB0034968;HMDB0135186
214_0143114	214.0143114	HMDB0000704;HMDB0061939
214_0166145	214.0166145	
214_0194789	214.0194789	
214_0472082	214.0472082	
214_9691326	214.9691326	
215_0315967	215.0315967	HMDB0000226;HMDB0000954;HMDB0000955;HMDB0002120;HMDB0029663;HMDB0030765;HMDB0032614;HMDB0032652;HMDB0037644;HMDB0039606;HMDB0059721;HMDB0061686;HMDB0125096;HMDB0125524;HMDB0125588;HMDB0127500;HMDB0131137;HMDB0131171;HMDB0131172;HMDB0131173;HMDB0134088;HMDB0135741;HMDB0137510;HMDB0140957;HMDB0141263;HMDB0141265;HMDB0142175
215_0371961	215.0371961	
215_1389415	215.1389415	
216_0179348	216.0179348	HMDB0041821
216_0301136	216.0301136	HMDB0006037;HMDB0011690
216_0353134	216.0353134	
216_1342582	216.1342582	
216_8922914	216.8922914	
218_053134	218.053134	
221_0805838	221.0805838	HMDB0000603;HMDB0013227;HMDB0030989;HMDB0030990;HMDB0034491;HMDB0034971;HMDB0036715;HMDB0060606
221_0839171	221.0839171	
222_0482598	222.0482598	
222_1156019	222.1156019	
223_0975982	223.0975982	HMDB0000329;HMDB0000543;HMDB0000670;HMDB0001955;HMDB0005802;HMDB0005809;HMDB0029416;HMDB0030060;HMDB0030063;HMDB0030680;HMDB0030703;HMDB0031761;HMDB0032038;HMDB0032336;HMDB0032552;HMDB0032586;HMDB0032618;HMDB0032620;HMDB0032663;HMDB0032891;HMDB0033723;HMDB0033945;HMDB0034471;HMDB0034615;HMDB0034732;HMDB0035213;HMDB0035268;HMDB0035414;HMDB0036098;HMDB0036203;HMDB0037160;HMDB0037174;HMDB0038184;HMDB0040359;HMDB0040460;HMDB0040629;HMDB0040890;HMDB0041472;HMDB0041473;HMDB0041612;HMDB0124917;HMDB0124919;HMDB0124920;HMDB0125801;HMDB0127494;HMDB0127761;HMDB0127765;HMDB0133507;HMDB0133600;HMDB0133601;HMDB0133603;HMDB0133604;HMDB0133605;HMDB0133606;HMDB0133607;HMDB0133608;HMDB0133609;HMDB0133610;HMDB0133617;HMDB0133725;HMDB0133727;HMDB0133729;HMDB0133753;HMDB0133754;HMDB0135709;HMDB0135737;HMDB0135738
223_0992887	223.0992887	HMDB0041008
224_0992134	224.0992134	
224_1027483	224.1027483	HMDB0028846;HMDB0028951
225_0023804	225.0023804	HMDB0031665
225_0492404	225.0492404	HMDB0011162;HMDB0011667;HMDB0028683;HMDB0028746;HMDB0028819;HMDB0028840
225_0644225	225.0644225	HMDB0000206;HMDB0000446;HMDB0000759;HMDB0000929;HMDB0001370;HMDB0013029;HMDB0013609;HMDB0013840;HMDB0014892;HMDB0028697;HMDB0028700;HMDB0028844;HMDB0028907;HMDB0028929;HMDB0029054;HMDB0029120;HMDB0030396;HMDB0031412;HMDB0039222;HMDB0060533;HMDB0060878;HMDB0060967
225_096985	225.096985	HMDB0041500;HMDB0240555
225_0991591	225.0991591	HMDB0000033;HMDB0028689;HMDB0028878
225_986324	225.986324	
226_0032781	226.0032781	
226_0486423	226.0486423	HMDB0000671;HMDB0004096;HMDB0011621;HMDB0030179;HMDB0031346;HMDB0032755;HMDB0036604;HMDB0040332;HMDB0040333;HMDB0059765;HMDB0062181;HMDB0094718;HMDB0094719;HMDB0094720;HMDB0094721;HMDB0094722;HMDB0240627
226_0962447	226.0962447	
226_1000139	226.1000139	HMDB0015519;HMDB0032635;HMDB0032854
226_1025459	226.1025459	
227_0410459	227.0410459	
227_0523695	227.0523695	HMDB0032346;HMDB0032372;HMDB0032427
227_0648327	227.0648327	HMDB0029049;HMDB0029070
227_1012118	227.1012118	
227_9835126	227.9835126	
227_985743	227.985743	
228_0031475	228.0031475	
228_0363422	228.0363422	
228_0642115	228.0642115	HMDB0000512;HMDB0000860;HMDB0002042;HMDB0060244;HMDB0060608;HMDB0061682
228_0682215	228.0682215	
228_1046448	228.1046448	
228_902853	228.902853	
229_0118784	229.0118784	HMDB0000127;HMDB0000618;HMDB0000868;HMDB0001112;HMDB0001473;HMDB0001489;HMDB0001548;HMDB0002545;HMDB0002704;HMDB0003072;HMDB0003363;HMDB0003402;HMDB0006334;HMDB0006534;HMDB0011731;HMDB0011732;HMDB0011734;HMDB0012195;HMDB0038491;HMDB0062783;HMDB0127846;HMDB0129376;HMDB0130546
229_0142132	229.0142132	HMDB0012931;HMDB0033245;HMDB0038430
229_0396425	229.0396425	HMDB0001867;HMDB0059723
229_1557093	229.1557093	HMDB0028920;HMDB0028942;HMDB0029130;HMDB0029131
229_9716999	229.9716999	HMDB0038669
229_9982573	229.9982573	HMDB0032936
230_04681	230.04681	
230_0520209	230.0520209	
230_0546386	230.0546386	HMDB0060384
230_1145841	230.1145841	HMDB0028744;HMDB0029122
230_9528031	230.9528031	
231_0333012	231.0333012	HMDB0038182;HMDB0059933;HMDB0127988
231_062947	231.062947	HMDB0001212;HMDB0013070;HMDB0029187;HMDB0029233;HMDB0033798;HMDB0034047;HMDB0034322;HMDB0036199;HMDB0039428;HMDB0041406;HMDB0060737;HMDB0094708;HMDB0125803;HMDB0127493;HMDB0129253;HMDB0129254;HMDB0129255;HMDB0129256;HMDB0130385;HMDB0133478;HMDB0133511;HMDB0133519;HMDB0133526;HMDB0133535;HMDB0135671;HMDB0240450
231_0986129	231.0986129	HMDB0000721;HMDB0001199;HMDB0011178;HMDB0012161;HMDB0028766;HMDB0028873;HMDB0029062;HMDB0029123;HMDB0029393;HMDB0240645
232_0139825	232.0139825	
232_0938814	232.0938814	HMDB0004225;HMDB0028741;HMDB0028806;HMDB0029037;HMDB0029053;HMDB0029056;HMDB0040090;HMDB0040091;HMDB0040111;HMDB0040112
232_1012609	232.1012609	
232_1302645	232.1302645	HMDB0028960;HMDB0029044;HMDB0029447;HMDB0059607
233_0124934	233.0124934	HMDB0033566;HMDB0060015;HMDB0128030;HMDB0240530;HMDB0240532
233_0600923	233.0600923	HMDB0028776;HMDB0028860;HMDB0029706;HMDB0029749
233_0831647	233.0831647	
233_0850899	233.0850899	HMDB0014526;HMDB0037155;HMDB0041808
234_0027736	234.0027736	
234_0847858	234.0847858	
234_0886182	234.0886182	
234_1168824	234.1168824	
234_9482019	234.9482019	
235_0312842	235.0312842	HMDB0034965
235_9996457	235.9996457	
236_0208581	236.0208581	
236_0525828	236.0525828	HMDB0014331;HMDB0061079;HMDB0061080;HMDB0061081
236_0651467	236.0651467	
236_1004614	236.1004614	
236_1041362	236.1041362	HMDB0041940
236_1323509	236.1323509	
236_9090648	236.9090648	
236_9480727	236.9480727	
237_0184752	237.0184752	HMDB0030009
237_0533783	237.0533783	HMDB0000603;HMDB0013227;HMDB0013989;HMDB0030647;HMDB0030989;HMDB0030990;HMDB0032035;HMDB0032306;HMDB0032656;HMDB0033092;HMDB0034491;HMDB0034971;HMDB0036715;HMDB0037723;HMDB0038017;HMDB0130028;HMDB0130029;HMDB0130030;HMDB0130031;HMDB0130032;HMDB0130033
237_0684532	237.0684532	HMDB0030816;HMDB0031663;HMDB0035076;HMDB0132938;HMDB0133163
237_0966088	237.0966088	HMDB0004620
237_1050203	237.1050203	HMDB0030572;HMDB0030838;HMDB0031313;HMDB0034910;HMDB0036451;HMDB0036453;HMDB0038204;HMDB0039274;HMDB0039356;HMDB0059829;HMDB0059858
237_1073836	237.1073836	
237_1357192	237.1357192	
238_0144173	238.0144173	HMDB0006409
238_0250396	238.0250396	
238_0682728	238.0682728	
238_0999144	238.0999144	HMDB0001510;HMDB0014410
238_1197548	238.1197548	
239_0021899	239.0021899	
239_0647641	239.0647641	HMDB0003764;HMDB0006248;HMDB0028686;HMDB0028872;HMDB0029040;HMDB0036301
239_0956574	239.0956574	HMDB0041842;HMDB0042000
239_1008841	239.1008841	HMDB0014515;HMDB0028916;HMDB0028938;HMDB0029042;HMDB0029043;HMDB0029074;HMDB0029137;HMDB0033675;HMDB0041313
239_1034374	239.1034374	HMDB0004076;HMDB0013319;HMDB0030397;HMDB0032565;HMDB0041109;HMDB0060281;HMDB0142637
239_1122241	239.1122241	
240_030095	240.030095	HMDB0000962;HMDB0038461
241_0117568	241.0117568	HMDB0000379;HMDB0001125;HMDB0001451;HMDB0003518;HMDB0006471;HMDB0014312;HMDB0030789;HMDB0035086;HMDB0036346;HMDB0039820;HMDB0041031;HMDB0059932;HMDB0129373
241_0305254	241.0305254	HMDB0034857;HMDB0035149
241_0829433	241.0829433	HMDB0000273;HMDB0015394
241_0916655	241.0916655	
242_0186893	242.0186893	
242_0211393	242.0211393	
242_0338362	242.0338362	HMDB0002205;HMDB0060664;HMDB0061058
242_0782719	242.0782719	HMDB0000089;HMDB0015122;HMDB0060478
242_0950231	242.0950231	HMDB0015072;HMDB0015319;HMDB0029370;HMDB0037697;HMDB0039939;HMDB0040010;HMDB0060843;HMDB0094662;HMDB0240552
242_1144981	242.1144981	HMDB0028805;HMDB0029015;HMDB0029031
242_1508162	242.1508162	HMDB0028959;HMDB0029022
242_9651671	242.9651671	HMDB0001989;HMDB0036350
243_015558	243.015558	
243_0276561	243.0276561	HMDB0001265;HMDB0012210;HMDB0033584;HMDB0038791;HMDB0128662;HMDB0128663;HMDB0132247;HMDB0132248;HMDB0136673
243_0297918	243.0297918	HMDB0029218;HMDB0029463;HMDB0060589;HMDB0142399;HMDB0142400;HMDB0142401
243_0462494	243.0462494	
243_0621799	243.0621799	HMDB0000296;HMDB0000767
243_083227	243.083227	HMDB0014850
243_171327	243.171327	HMDB0028910;HMDB0028911;HMDB0028932;HMDB0028933
244_013877	244.013877	HMDB0032937;HMDB0060664;HMDB0061058
244_0314819	244.0314819	
244_059109	244.059109	HMDB0000866;HMDB0013068;HMDB0014634;HMDB0094723;HMDB0094724;HMDB0094725;HMDB0094726;HMDB0094727
244_0655419	244.0655419	HMDB0015255;HMDB0032986
244_1301895	244.1301895	HMDB0028734;HMDB0028735;HMDB0028810;HMDB0028902;HMDB0028924;HMDB0029125;HMDB0029141
244_1665626	244.1665626	HMDB0028964;HMDB0029132
245_0779235	245.0779235	HMDB0000497;HMDB0011160;HMDB0061890
245_0852051	245.0852051	HMDB0015656
245_9692085	245.9692085	HMDB0013719
246_0467088	246.0467088	HMDB0060704;HMDB0060778;HMDB0060800;HMDB0060844;HMDB0060902
246_065973	246.065973	HMDB0015078;HMDB0032855;HMDB0041809;HMDB0240340;HMDB0240341
246_1094709	246.1094709	HMDB0028807;HMDB0029059;HMDB0029075;HMDB0040092;HMDB0040113
246_1458776	246.1458776	HMDB0028961;HMDB0029066
246_9727682	246.9727682	
246_9917425	246.9917425	HMDB0041788;HMDB0125151;HMDB0140929
247_0279537	247.0279537	HMDB0011635;HMDB0030483;HMDB0034782;HMDB0128019;HMDB0240528;HMDB0240655
247_0781569	247.0781569	HMDB0037158
247_0811766	247.0811766	HMDB0000033;HMDB0028689;HMDB0028878;HMDB0059767
247_0935422	247.0935422	HMDB0006029;HMDB0011173;HMDB0028829;HMDB0029060;HMDB0029159
247_1008661	247.1008661	
247_9951078	247.9951078	HMDB0001228
248_008826	248.008826	HMDB0001915;HMDB0032357
248_0540115	248.0540115	
248_0652453	248.0652453	HMDB0000014
248_1325188	248.1325188	
248_9274043	248.9274043	
249_0212122	249.0212122	HMDB0133620;HMDB0133731
249_0468302	249.0468302	HMDB0004822
249_0550055	249.0550055	HMDB0001049;HMDB0028774;HMDB0028816;HMDB0029707
249_0801226	249.0801226	HMDB0030310;HMDB0032259;HMDB0042058;HMDB0060963
250_0366069	250.0366069	
250_0835072	250.0835072	HMDB0031769
250_1159744	250.1159744	
250_1199084	250.1199084	HMDB0006468;HMDB0041939
250_9171911	250.9171911	HMDB0014470
250_963801	250.963801	HMDB0127651
251_0079249	251.0079249	
251_03419	251.03419	
251_1123851	251.1123851	HMDB0040822
251_989152	251.989152	
252_03023	252.03023	HMDB0012245
252_0829005	252.0829005	
252_0991325	252.0991325	HMDB0001940;HMDB0015322;HMDB0062376
252_1156825	252.1156825	HMDB0015508;HMDB0039531
252_1316202	252.1316202	
252_996891	252.996891	
253_0094459	253.0094459	
253_0179469	253.0179469	
253_0335337	253.0335337	HMDB0037808;HMDB0037809
253_0707295	253.0707295	HMDB0000954;HMDB0000955;HMDB0002120;HMDB0004620;HMDB0029438;HMDB0029663;HMDB0030765;HMDB0032614;HMDB0032652;HMDB0037644;HMDB0039606;HMDB0059721;HMDB0061686;HMDB0125096;HMDB0125524;HMDB0125588;HMDB0127500;HMDB0128666;HMDB0128669;HMDB0128671;HMDB0128675;HMDB0131137;HMDB0131171;HMDB0131172;HMDB0131173;HMDB0134088;HMDB0135741;HMDB0137285;HMDB0137510;HMDB0140957;HMDB0141263;HMDB0141265;HMDB0142077;HMDB0142175
253_0805566	253.0805566	HMDB0001199;HMDB0012161;HMDB0028766;HMDB0028873;HMDB0029062;HMDB0029123;HMDB0029393;HMDB0240645
253_1280104	253.1280104	HMDB0037141;HMDB0037154
253_1364868	253.1364868	HMDB0013687;HMDB0035081;HMDB0035082;HMDB0035643;HMDB0035657;HMDB0035747;HMDB0035786;HMDB0035835;HMDB0036071;HMDB0036109;HMDB0036201;HMDB0036443;HMDB0036578;HMDB0036667;HMDB0036718;HMDB0036733;HMDB0036797;HMDB0036813;HMDB0037000;HMDB0037061;HMDB0037068;HMDB0038164;HMDB0038187;HMDB0038195;HMDB0038200;HMDB0038201;HMDB0038215;HMDB0038511;HMDB0039637;HMDB0040686;HMDB0094674;HMDB0134121;HMDB0134122
253_1389265	253.1389265	
254_0458723	254.0458723	HMDB0040292
254_1147841	254.1147841	HMDB0062443
254_1313612	254.1313612	HMDB0032216;HMDB0041998
255_0463299	255.0463299	HMDB0032660;HMDB0037764
255_0598698	255.0598698	HMDB0011169;HMDB0028763;HMDB0028828;HMDB0029038;HMDB0029057;HMDB0029158
256_0003787	256.0003787	
256_0591826	256.0591826	HMDB0000210;HMDB0000212;HMDB0000215;HMDB0000803;HMDB0000853;HMDB0001129;HMDB0032776;HMDB0038751;HMDB0062641
256_0938224	256.0938224	HMDB0000982;HMDB0032055;HMDB0039229;HMDB0240577
256_1106593	256.1106593	HMDB0030305;HMDB0060850
256_1300989	256.1300989	HMDB0029422
256_9114785	256.9114785	
257_0567248	257.0567248	HMDB0015175;HMDB0028982;HMDB0029045
257_061819	257.061819	
257_0753122	257.0753122	HMDB0006239
257_0777644	257.0777644	HMDB0000884;HMDB0002331;HMDB0004813;HMDB0015188;HMDB0240328
257_0851447	257.0851447	HMDB0036134
258_0393018	258.0393018	HMDB0000212;HMDB0000215;HMDB0000389;HMDB0000803;HMDB0000853;HMDB0001109;HMDB0001129;HMDB0001254;HMDB0003484;HMDB0011185;HMDB0034251;HMDB0038751;HMDB0038942;HMDB0060436;HMDB0060483;HMDB0062641;HMDB0062692
258_0480719	258.0480719	
258_0572803	258.0572803	
258_0661511	258.0661511	HMDB0015352;HMDB0060711;HMDB0062375;HMDB0062382;HMDB0062404
258_0842264	258.0842264	
258_0896553	258.0896553	HMDB0014623;HMDB0015168;HMDB0030305;HMDB0060850
258_1178116	258.1178116	HMDB0014331;HMDB0061079;HMDB0061080;HMDB0061081
258_146752	258.146752	HMDB0028800;HMDB0028801;HMDB0028868;HMDB0028905;HMDB0028921;HMDB0028927;HMDB0028943;HMDB0028952
258_1831364	258.1831364	HMDB0014849;HMDB0028912;HMDB0028934;HMDB0028954;HMDB0028955
258_9457719	258.9457719	
259_0233327	259.0233327	HMDB0000124;HMDB0000213;HMDB0000645;HMDB0000994;HMDB0001076;HMDB0001078;HMDB0001313;HMDB0001321;HMDB0001401;HMDB0001586;HMDB0002985;HMDB0003498;HMDB0003971;HMDB0006328;HMDB0006330;HMDB0006797;HMDB0006800;HMDB0006814;HMDB0006873;HMDB0010325;HMDB0039494;HMDB0060467;HMDB0125202;HMDB0128679;HMDB0128680;HMDB0131286
259_1016414	259.1016414	
259_9857417	259.9857417	
260_046069	260.046069	
260_0632762	260.0632762	
260_1013857	260.1013857	
260_1051611	260.1051611	HMDB0015009;HMDB0028852;HMDB0029083;HMDB0029828;HMDB0029875;HMDB0030268;HMDB0033525
260_1259854	260.1259854	HMDB0001937;HMDB0002248;HMDB0004985;HMDB0004987;HMDB0014366;HMDB0028758;HMDB0028947;HMDB0030516;HMDB0033454;HMDB0041935;HMDB0240212
260_1333651	260.1333651	
260_8628922	260.8628922	
260_8836681	260.8836681	
260_9821741	260.9821741	HMDB0029988;HMDB0032288;HMDB0040201
260_9892594	260.9892594	
261_0976768	261.0976768	HMDB0000194;HMDB0000745;HMDB0005769;HMDB0032306;HMDB0033092
261_1173569	261.1173569	
262_0253224	262.0253224	
262_0941052	262.0941052	HMDB0038440;HMDB0062715
262_1009104	262.1009104	
262_1168964	262.1168964	
262_1208068	262.1208068	HMDB0013318;HMDB0033527;HMDB0060535;HMDB0060860;HMDB0061165
262_9521745	262.9521745	
263_0744243	263.0744243	HMDB0029953
263_1132438	263.1132438	HMDB0041186;HMDB0041187
263_121742	263.121742	HMDB0031041
264_0473517	264.0473517	
264_1165693	264.1165693	HMDB0033531;HMDB0037770;HMDB0039106
264_1325752	264.1325752	HMDB0028959;HMDB0029022
264_1364526	264.1364526	HMDB0013267;HMDB0033526
265_0119898	265.0119898	HMDB0029218;HMDB0029463;HMDB0039670;HMDB0060346;HMDB0060369;HMDB0125034;HMDB0125049;HMDB0125592;HMDB0125596;HMDB0141334;HMDB0142089;HMDB0142399;HMDB0142400;HMDB0142401
265_0484241	265.0484241	HMDB0004215;HMDB0030595;HMDB0030946;HMDB0032496;HMDB0033351;HMDB0033735;HMDB0039430;HMDB0040790;HMDB0040876;HMDB0041016;HMDB0128503;HMDB0128504;HMDB0128505;HMDB0128506;HMDB0135172
265_1288866	265.1288866	
265_9960717	265.9960717	HMDB0014732
266_0057208	266.0057208	
266_0767396	266.0767396	HMDB0028732;HMDB0028858
266_0889168	266.0889168	HMDB0000050;HMDB0000085;HMDB0000830;HMDB0000985;HMDB0014340;HMDB0014638;HMDB0029939;HMDB0037842
266_0904355	266.0904355	HMDB0000050;HMDB0000085;HMDB0014340;HMDB0014638;HMDB0028744;HMDB0029122;HMDB0029939;HMDB0060861
266_1131378	266.1131378	HMDB0028734;HMDB0028735;HMDB0028810;HMDB0028902;HMDB0028924;HMDB0029125;HMDB0029141
267_0260375	267.0260375	HMDB0031070;HMDB0038634;HMDB0240316
267_0744067	267.0744067	HMDB0000195;HMDB0000481;HMDB0001199;HMDB0003040;HMDB0012161;HMDB0013713;HMDB0014987;HMDB0028766;HMDB0028873;HMDB0028876;HMDB0029062;HMDB0029123;HMDB0029128;HMDB0029393;HMDB0030269;HMDB0060589;HMDB0060810;HMDB0240645
267_0971115	267.0971115	HMDB0011166;HMDB0011172;HMDB0028756;HMDB0028757;HMDB0028832;HMDB0028903;HMDB0028925;HMDB0029126
