52_5086901	52.5086901	
55_00295529	55.00295529	
57_52371579	57.52371579	
58_5036674	58.5036674	
59_06858215	59.06858215	
60_53180859	60.53180859	
61_03018252	61.03018252	
61_51403426	61.51403426	
62_02886549	62.02886549	
62_52431643	62.52431643	
63_02269951	63.02269951	
64_00707918	64.00707918	
64_50471593	64.50471593	
64_53159603	64.53159603	
64_95485049	64.95485049	
64_99673068	64.99673068	
66_01017706	66.01017706	
66_5290646	66.5290646	
67_02173441	67.02173441	
67_50901114	67.50901114	
68_52191453	68.52191453	
69_00984846	69.00984846	
69_53714854	69.53714854	
70_03057654	70.03057654	
70_03552546	70.03552546	
70_5103716	70.5103716	
71_01076995	71.01076995	
71_29209796	71.29209796	
71_52966587	71.52966587	
71_99878495	71.99878495	
72_02804821	72.02804821	
72_99554843	72.99554843	
73_51006763	73.51006763	
74_03367348	74.03367348	
76_0264609	76.0264609	
76_08896939	76.08896939	
76_97987017	76.97987017	
77_52238412	77.52238412	
78_00472337	78.00472337	
78_5376322	78.5376322	
78_96129131	78.96129131	
79_03601212	79.03601212	
80_00220199	80.00220199	
80_02038991	80.02038991	
81_01469642	81.01469642	
81_03697138	81.03697138	
82_01947098	82.01947098	
82_5189826	82.5189826	
82_96569718	82.96569718	
83_01755585	83.01755585	
83_02577092	83.02577092	HMDB0031630
83_03916964	83.03916964	
83_51285973	83.51285973	
84_03365189	84.03365189	
84_04487276	84.04487276	
84_91173322	84.91173322	
85_53720189	85.53720189	
86_03871922	86.03871922	
87_03709581	87.03709581	
87_53474008	87.53474008	
87_93845621	87.93845621	
88_515718	88.515718	
89_99497312	89.99497312	
90_02884911	90.02884911	
90_04248335	90.04248335	
90_1113057	90.1113057	
91_0184874	91.0184874	
91_05894348	91.05894348	
92_02069716	92.02069716	
92_06629938	92.06629938	
92_97721183	92.97721183	
93_01028868	93.01028868	HMDB0034232;HMDB0041792;HMDB0060456;HMDB0060514
93_50793873	93.50793873	
94_04566095	94.04566095	
94_54263456	94.54263456	
95_00777675	95.00777675	
95_01954538	95.01954538	
95_97590163	95.97590163	
96_03006329	96.03006329	
96_94376598	96.94376598	
96_97260735	96.97260735	
97_04157091	97.04157091	
99_03410726	99.03410726	
99_98050035	99.98050035	
100_0181332	100.0181332	
100_0363186	100.0363186	
102_0224628	102.0224628	
102_0343762	102.0343762	
102_0519266	102.0519266	
102_5131872	102.5131872	
102_5713369	102.5713369	
103_0245731	103.0245731	
103_5391827	103.5391827	
104_0098431	104.0098431	
105_1045319	105.1045319	
105_1137653	105.1137653	
106_0362146	106.0362146	
106_0409802	106.0409802	
106_1117516	106.1117516	
106_533845	106.533845	
106_5520387	106.5520387	
107_0080423	107.0080423	
107_0377404	107.0377404	
107_0440572	107.0440572	
107_5416935	107.5416935	
108_0519043	108.0519043	
109_0232991	109.0232991	
109_5790788	109.5790788	
110_0129261	110.0129261	
110_0717633	110.0717633	
110_9758425	110.9758425	HMDB0013592
110_9876736	110.9876736	
111_0125471	111.0125471	
111_0897684	111.0897684	HMDB0001414
111_5142677	111.5142677	
112_036237	112.036237	
112_0467637	112.0467637	
112_0510456	112.0510456	HMDB0000630
112_9855797	112.9855797	
113_0440586	113.0440586	
113_0844769	113.0844769	
113_0907944	113.0907944	
114_5595388	114.5595388	
114_5626974	114.5626974	
115_9785414	115.9785414	
115_9888848	115.9888848	
116_0278229	116.0278229	
116_0475288	116.0475288	HMDB0003012;HMDB0061887;HMDB0061888
116_5363466	116.5363466	
117_0401156	117.0401156	
117_9549465	117.9549465	
118_9209363	118.9209363	
119_0836776	119.0836776	
119_9510851	119.9510851	
120_090895	120.090895	
120_5194538	120.5194538	
120_966529	120.966529	HMDB0001429
121_0235785	121.0235785	
121_0692743	121.0692743	
121_0845334	121.0845334	
121_535968	121.535968	
121_9917483	121.9917483	
121_9938554	121.9938554	
122_049239	122.049239	
122_0716912	122.0716912	
122_9249401	122.9249401	
123_0121561	123.0121561	
123_0142548	123.0142548	
123_5946756	123.5946756	
124_007347	124.007347	
124_0589918	124.0589918	
124_0648204	124.0648204	
124_0872759	124.0872759	
124_9378569	124.9378569	
124_940009	124.940009	HMDB0002036
125_0031821	125.0031821	HMDB0031242;HMDB0031253
125_0430181	125.0430181	
125_0544564	125.0544564	
125_5415334	125.5415334	
126_0259151	126.0259151	
126_9836345	126.9836345	
127_5090542	127.5090542	
128_0233845	128.0233845	
128_9711401	128.9711401	HMDB0060457;HMDB0060515
129_0204561	129.0204561	
129_04007	129.04007	
129_5246262	129.5246262	
129_5363704	129.5363704	
129_576344	129.576344	
130_0043632	130.0043632	
130_0407571	130.0407571	HMDB0015231
130_0465813	130.0465813	
130_526013	130.526013	
130_6023702	130.6023702	
130_8887058	130.8887058	
131_0375136	131.0375136	
131_0535392	131.0535392	
131_1011454	131.1011454	
131_1294198	131.1294198	HMDB0001432
131_9971155	131.9971155	
132_0200253	132.0200253	
132_0213201	132.0213201	HMDB0003012;HMDB0061887;HMDB0061888
132_0273403	132.0273403	
133_0061113	133.0061113	
133_0168014	133.0168014	HMDB0033112
133_0174965	133.0174965	
133_0320948	133.0320948	HMDB0059667
133_9683206	133.9683206	
134_0273508	134.0273508	HMDB0062164
134_0508641	134.0508641	
134_0691863	134.0691863	HMDB0000870;HMDB0014417
134_9887233	134.9887233	
134_9948124	134.9948124	
136_0871683	136.0871683	
136_5142101	136.5142101	
136_5897395	136.5897395	
136_921853	136.921853	
136_975366	136.975366	
137_0297468	137.0297468	
137_0460376	137.0460376	HMDB0000157;HMDB0014581
137_065379	137.065379	
137_0792849	137.0792849	
137_5337906	137.5337906	
138_5416234	138.5416234	
138_9643966	138.9643966	HMDB0029720
138_9916899	138.9916899	
139_0242756	139.0242756	
139_0585758	139.0585758	
139_0606461	139.0606461	
139_1232346	139.1232346	
139_531258	139.531258	
140_0821023	140.0821023	HMDB0012234
140_9242734	140.9242734	
141_0325963	141.0325963	
142_0179163	142.0179163	HMDB0060688
142_0396819	142.0396819	
142_0648481	142.0648481	
143_0360849	143.0360849	
143_0383883	143.0383883	
143_0556768	143.0556768	
143_5795009	143.5795009	
144_0327853	144.0327853	
144_0481373	144.0481373	HMDB0032493;HMDB0032985;HMDB0034882;HMDB0038439;HMDB0041084
144_6055235	144.6055235	
145_037605	145.037605	HMDB0001406;HMDB0031861
146_035763	146.035763	
146_0604204	146.0604204	HMDB0029737
146_0716624	146.0716624	
146_5392118	146.5392118	
146_9821715	146.9821715	
147_0254428	147.0254428	
147_0325212	147.0325212	HMDB0031849;HMDB0032971;HMDB0035248;HMDB0035289
147_0332408	147.0332408	
147_1689255	147.1689255	
148_0150336	148.0150336	
148_0186093	148.0186093	HMDB0031858;HMDB0041346
148_0430919	148.0430919	HMDB0059611
148_0514309	148.0514309	
148_0801775	148.0801775	
148_110242	148.110242	
148_116562	148.116562	
148_5325633	148.5325633	
148_9854761	148.9854761	
149_0106285	149.0106285	HMDB0003905;HMDB0033156;HMDB0060741
149_0642876	149.0642876	
149_549166	149.549166	
150_0588336	150.0588336	HMDB0000696;HMDB0014997;HMDB0033951
150_9472743	150.9472743	
150_9820013	150.9820013	
151_0212995	151.0212995	HMDB0029715
151_0357447	151.0357447	
151_045681	151.045681	
151_0621826	151.0621826	HMDB0003162;HMDB0013141;HMDB0060279
152_0024144	152.0024144	
152_0546327	152.0546327	
152_0823601	152.0823601	HMDB0062464
152_5849333	152.5849333	
152_9803076	152.9803076	HMDB0031853;HMDB0032939;HMDB0039787;HMDB0039788
153_0076088	153.0076088	HMDB0014684
153_0357007	153.0357007	
153_0401833	153.0401833	HMDB0000292;HMDB0000786;HMDB0001182
153_0858072	153.0858072	
153_4905047	153.4905047	
154_0180842	154.0180842	
154_0980277	154.0980277	HMDB0013253
154_9327155	154.9327155	
154_9422283	154.9422283	
155_011043	155.011043	HMDB0000019;HMDB0000310;HMDB0000720;HMDB0001865;HMDB0003771;HMDB0012233;HMDB0030967;HMDB0031643;HMDB0034466;HMDB0128916;HMDB0128917;HMDB0128943;HMDB0129096;HMDB0129097;HMDB0129098;HMDB0132477
155_0558511	155.0558511	
156_0255794	156.0255794	
156_0337256	156.0337256	HMDB0015025
156_5931975	156.5931975	
156_9643708	156.9643708	
156_9753322	156.9753322	
157_046206	157.046206	
157_061433	157.061433	HMDB0000544;HMDB0001014;HMDB0002320;HMDB0062719
157_0744337	157.0744337	
157_08076	157.08076	
157_5380676	157.5380676	
158_0304838	158.0304838	
158_0408922	158.0408922	
158_1055083	158.1055083	
158_1123815	158.1123815	
158_9226476	158.9226476	
158_9791074	158.9791074	
159_0083421	159.0083421	
159_0447503	159.0447503	
159_0691464	159.0691464	
159_0900758	159.0900758	
159_0964049	159.0964049	
159_1498272	159.1498272	
160_0267414	160.0267414	
160_0832998	160.0832998	
161_0408671	161.0408671	
161_9275572	161.9275572	
162_0335211	162.0335211	
162_0556227	162.0556227	HMDB0002285;HMDB0003320;HMDB0004077;HMDB0031172;HMDB0060289;HMDB0240311
162_0673674	162.0673674	HMDB0033365
162_4959296	162.4959296	
163_0640996	163.0640996	
163_0720393	163.0720393	HMDB0028850;HMDB0029039;HMDB0029424
163_977647	163.977647	HMDB0000251
164_0237162	164.0237162	
164_0824199	164.0824199	
164_1172956	164.1172956	
165_085802	165.085802	
166_02937	166.02937	HMDB0032493;HMDB0032985;HMDB0034882;HMDB0038439;HMDB0041084
166_0538377	166.0538377	HMDB0002005;HMDB0037057
166_0585708	166.0585708	
166_0980907	166.0980907	
166_103028	166.103028	
166_5433042	166.5433042	
167_0133673	167.0133673	
167_0559112	167.0559112	HMDB0001886;HMDB0001991;HMDB0010738;HMDB0034394;HMDB0059716
167_0728999	167.0728999	
167_9974245	167.9974245	HMDB0015231
168_0337876	168.0337876	HMDB0014496
168_9579482	168.9579482	HMDB0030877;HMDB0030880;HMDB0041971;HMDB0059855
168_9758986	168.9758986	HMDB0039828
169_0715628	169.0715628	
169_0807435	169.0807435	
170_0304852	170.0304852	
170_0930714	170.0930714	HMDB0000001;HMDB0000479
170_9283565	170.9283565	
170_9458073	170.9458073	
170_9910212	170.9910212	HMDB0039797;HMDB0040230
171_0083826	171.0083826	HMDB0001553
171_0145219	171.0145219	
172_000512	172.000512	HMDB0000191;HMDB0006483;HMDB0011753
172_0287933	172.0287933	
172_0409525	172.0409525	HMDB0000696;HMDB0014997;HMDB0033951
172_9413672	172.9413672	
172_9432548	172.9432548	
172_9528188	172.9528188	
173_0664584	173.0664584	
174_0160549	174.0160549	HMDB0029389
174_087895	174.087895	HMDB0004225
174_1606554	174.1606554	
174_8786784	174.8786784	
175_0609828	175.0609828	
175_0895913	175.0895913	
176_0114108	176.0114108	HMDB0000875;HMDB0001123;HMDB0001392;HMDB0001538;HMDB0001891;HMDB0015687;HMDB0029806;HMDB0060722
176_0490731	176.0490731	
176_0963423	176.0963423	
176_1165654	176.1165654	
176_1257521	176.1257521	
176_8847289	176.8847289	
176_894381	176.894381	
177_1199128	177.1199128	
177_1263171	177.1263171	
177_9582438	177.9582438	
178_9462497	178.9462497	
179_0377707	179.0377707	HMDB0031162;HMDB0240388
179_062647	179.062647	
179_0909309	179.0909309	HMDB0033789
179_1290616	179.1290616	
179_9870901	179.9870901	
180_0749686	180.0749686	
180_0773581	180.0773581	HMDB0041821
180_9045548	180.9045548	
180_9838473	180.9838473	
181_1079969	181.1079969	
181_1090049	181.1090049	
181_9742861	181.9742861	
182_0929016	182.0929016	
182_9371044	182.9371044	
182_9630109	182.9630109	
182_9735267	182.9735267	
182_9949688	182.9949688	
183_0506867	183.0506867	HMDB0001970;HMDB0001973;HMDB0003099;HMDB0011107
183_0850225	183.0850225	
183_1245406	183.1245406	
183_9638	183.9638	
184_0459875	184.0459875	
184_9605497	184.9605497	
185_0238748	185.0238748	HMDB0012134;HMDB0036204
185_0300114	185.0300114	HMDB0030097
185_0328002	185.0328002	HMDB0000641;HMDB0002031;HMDB0003423;HMDB0006899;HMDB0032927
185_0602669	185.0602669	HMDB0037620;HMDB0038084;HMDB0039227
185_6306323	185.6306323	
186_0404906	186.0404906	HMDB0001330
186_0616645	186.0616645	
186_9684172	186.9684172	
187_0719194	187.0719194	HMDB0061890
188_0409255	188.0409255	
188_0711259	188.0711259	HMDB0000734
188_1160677	188.1160677	
188_1762714	188.1762714	HMDB0001276;HMDB0002189
188_6177421	188.6177421	
188_9414802	188.9414802	
189_0249525	189.0249525	
189_0956514	189.0956514	
189_1351334	189.1351334	HMDB0000670;HMDB0029416
189_9125826	189.9125826	
190_010951	190.010951	HMDB0000232;HMDB0033161
190_0985344	190.0985344	HMDB0015051
190_5088998	190.5088998	
190_9868632	190.9868632	
191_0408271	191.0408271	
191_049018	191.049018	
191_0952797	191.0952797	
192_0450049	192.0450049	
